timestamp,station_id,hour,day_of_week,is_weekend,is_holiday,sessions_count,kWh_used,avg_charging_duration,temperature,is_raining,wind_speed,event_flag,local_traffic,area_activity,connector_count,charger_type,station_capacity,location_type,hour_sin,hour_cos,day_sin,day_cos,demand_lag_1,demand_lag_7,demand_lag_24,demand_lag_168,demand_rolling_mean_6,demand_rolling_mean_24,demand_rolling_mean_168
2023-01-01 10:00:00,1,10,6,1,1,8,180.73381436082443,2.069837906354854,15.985354336781082,0,13.63063781311156,0,30.48664913718335,60.85978420620526,16,DC,249.81604753894499,suburban,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,169.51104496560407,34.24457680878999,133.7540144969668,133.8491031629076,157.2507474179188,100.20053387670518,100.20053387670518
2023-01-01 11:00:00,1,11,6,1,1,7,193.62252705693072,1.9207276054323263,14.351664153030168,0,6.533409578653584,0,34.54245729762871,40.313233114747575,16,AC,249.81604753894499,suburban,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,180.73381436082443,30.961074183902035,133.7540144969668,133.8491031629076,164.178268084545,107.9856999750573,107.9856999750573
2023-01-01 12:00:00,1,12,6,1,1,5,149.4725425438081,1.5922173683863319,6.761581843379211,0,5.588157062637108,0,49.505252496562804,92.6612708773323,16,DC,249.81604753894499,suburban,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,193.62252705693072,152.05740305717345,133.7540144969668,133.8491031629076,160.24535036875136,111.17699555726891,111.17699555726891
2023-01-01 13:00:00,1,13,6,1,1,8,157.48954213905836,2.424136140153511,25.012719384397897,0,13.0020898020168,0,98.83961986263901,51.90595539556425,16,DC,249.81604753894499,suburban,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,149.4725425438081,173.07004883857002,133.7540144969668,133.8491031629076,156.9697010863174,114.48503459882531,114.48503459882531
2023-01-01 14:00:00,1,14,6,1,1,4,127.61896025145599,2.9772323579706046,12.319133125962637,0,0.13381558046776496,0,45.85470426385566,71.61382323275599,16,AC,249.81604753894499,suburban,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,157.48954213905836,177.14343783366206,133.7540144969668,133.8491031629076,163.07473855294694,115.36062964233402,115.36062964233402
2023-01-01 15:00:00,1,15,6,1,1,8,146.6641034773953,2.853619934568915,18.246398949409322,0,2.075867570784612,0,98.75178403306049,61.33087130168114,16,DC,249.81604753894499,suburban,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,127.61896025145599,90.9887354516788,133.7540144969668,133.8491031629076,159.2669149715788,117.31709675702534,117.31709675702534
2023-01-01 16:00:00,1,16,6,1,1,8,142.59395415414232,3.3148891971755985,14.142804699189748,0,17.449060555172906,0,74.94221523080014,26.731197199603905,16,AC,249.81604753894499,suburban,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,146.6641034773953,169.51104496560407,133.7540144969668,133.8491031629076,152.91027160379846,118.80397072156164,118.80397072156164
2023-01-01 17:00:00,1,17,6,1,1,9,164.5724038360261,2.2634096508609836,20.696333737256197,0,4.7598072242518565,0,42.314767687414175,21.44602908924167,16,AC,249.81604753894499,suburban,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,142.59395415414232,180.73381436082443,133.7540144969668,133.8491031629076,148.06858440031434,121.346661450143,121.346661450143
2023-01-01 18:00:00,1,18,6,1,1,9,175.93884766530223,2.4192895076485836,11.090242849366582,0,2.23760162929937,0,57.51684072667323,91.36372441416907,16,DC,249.81604753894499,suburban,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,164.5724038360261,193.62252705693072,133.7540144969668,133.8491031629076,152.47963525389673,124.21993440883558,124.21993440883558
2023-01-01 19:00:00,1,19,6,1,1,6,106.35322190395543,2.7479834497118807,10.967624732116978,0,11.70727004653864,1,99.61853575581387,57.59556111927544,16,AC,249.81604753894499,suburban,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,175.93884766530223,149.4725425438081,133.7540144969668,133.8491031629076,143.9569152147129,123.32659878359159,123.32659878359159
2023-01-01 20:00:00,1,20,6,1,1,4,144.86541544117367,3.8207964064693134,18.785172669533754,0,27.20673612897645,0,89.71066188271521,43.55591136556686,16,DC,249.81604753894499,suburban,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,106.35322190395543,157.48954213905836,133.7540144969668,133.8491031629076,146.83132441299918,124.35225671966691,124.35225671966691
2023-01-01 21:00:00,1,21,6,1,1,6,136.18881618186526,3.6105328518157784,11.15832242996984,0,0.5841459639838439,0,76.98004617768353,48.69174250369311,16,DC,249.81604753894499,suburban,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,144.86541544117367,127.61896025145599,133.7540144969668,133.8491031629076,145.0854431970775,124.89028214976683,124.89028214976683
2023-01-01 22:00:00,1,22,6,1,1,8,173.6641510636555,2.2339796106612333,15.49348981163395,0,13.29062559269623,0,93.92683867895299,60.90739190887503,16,DC,249.81604753894499,suburban,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,136.18881618186526,146.6641034773953,133.7540144969668,133.8491031629076,150.26380934866305,127.01088514602289,127.01088514602289
2023-01-01 23:00:00,1,23,6,1,1,4,123.2857418567259,2.491959568034721,17.722421262894866,1,17.41588099550918,1,70.52054268552911,55.07792984144696,16,DC,249.81604753894499,suburban,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,173.6641510636555,142.59395415414232,133.7540144969668,133.8491031629076,143.38269901877968,126.85567084230216,126.85567084230216
2023-01-02 00:00:00,1,0,0,0,0,2,24.833078588734054,1.5762506248476236,12.584886633087201,1,13.834810956305088,0,38.894235885631936,61.77946080438435,16,DC,249.81604753894499,suburban,0.0,1.0,0.0,1.0,123.2857418567259,164.5724038360261,32.89037953591606,133.8491031629076,118.19840417268496,126.51994996950292,122.77476715215944
2023-01-02 01:00:00,1,1,0,0,0,1,29.51725979104555,3.248780526917985,14.512777732443787,1,1.1393817173734875,0,80.02165729259664,23.285401341430063,16,AC,249.81604753894499,suburban,0.25881904510252074,0.9659258262890683,0.0,1.0,24.833078588734054,175.93884766530223,30.07785034475282,133.8491031629076,105.3924104872,126.49659202976511,119.18793994596275
2023-01-02 02:00:00,1,2,0,0,0,1,23.31596096264159,1.5633768585386438,6.9340528436518145,0,14.4621411369205,0,58.62670610899889,33.86354560566766,16,DC,249.81604753894499,suburban,0.49999999999999994,0.8660254037844387,0.0,1.0,29.51725979104555,106.35322190395543,30.5275072628833,133.8491031629076,85.13416807411132,126.19611093392172,115.63712590954346
2023-01-02 03:00:00,1,3,0,0,0,1,19.17777086726525,1.9571649927682684,13.574826253881566,0,8.134870747809902,0,75.99779299501168,54.853831894231284,16,DC,249.81604753894499,suburban,0.7071067811865475,0.7071067811865476,0.0,1.0,23.31596096264159,144.86541544117367,34.24457680878999,133.8491031629076,65.63232718834465,125.56832735302486,112.19214894374781
2023-01-02 04:00:00,1,4,0,0,0,2,19.288159759234304,1.7901816012672906,12.880057995932415,1,0.3326516153383394,0,79.25605015660166,57.93390632698602,16,AC,249.81604753894499,suburban,0.8660254037844386,0.5000000000000001,0.0,1.0,19.17777086726525,136.18881618186526,30.961074183902035,133.8491031629076,39.90299530427444,125.0819559186637,108.98856310979906
2023-01-02 05:00:00,1,5,0,0,0,5,110.40508875762896,1.6201473104925843,18.311468159710408,0,17.420344174107697,0,31.071317820326932,94.67490464635864,16,AC,249.81604753894499,suburban,0.9659258262890683,0.25881904510252074,0.0,1.0,19.288159759234304,173.6641510636555,152.05740305717345,133.8491031629076,37.75621978775828,123.34644282284934,109.0357806313934
2023-01-02 06:00:00,1,6,0,0,0,4,105.99658187264556,3.106048195515789,19.871432336342416,1,7.050779022458325,0,70.28319245131152,51.05359409652175,16,AC,249.81604753894499,suburban,1.0,6.123233995736766e-17,0.0,1.0,110.40508875762896,123.2857418567259,173.07004883857002,133.8491031629076,51.28347033507686,120.55171503260249,108.93774196175636
2023-01-02 07:00:00,1,7,0,0,0,10,180.82518698058223,2.1849028183028345,13.97868645505506,0,3.7889976849552323,1,73.2777719036525,46.92433719109812,16,AC,249.81604753894499,suburban,0.9659258262890683,-0.25881904510252063,0.0,1.0,105.99658187264556,24.833078588734054,177.14343783366206,133.8491031629076,76.50145819999965,120.70512124705749,111.18422461859467
2023-01-02 08:00:00,1,8,0,0,0,6,198.08513944259425,3.5361712064723396,13.021605155448116,0,1.006000958632861,0,74.02599927459188,90.19776108216423,16,AC,249.81604753894499,suburban,0.8660254037844387,-0.4999999999999998,0.0,1.0,180.82518698058223,29.51725979104555,90.9887354516788,133.8491031629076,105.6296546133251,125.16747141334561,113.81758567386738
2023-01-02 09:00:00,1,9,0,0,0,8,186.6395953182138,2.9398114381452114,14.961351436008306,0,1.092880827822138,0,70.63808086407369,89.36932857677776,16,AC,249.81604753894499,suburban,0.7071067811865476,-0.7071067811865475,0.0,1.0,198.08513944259425,23.31596096264159,169.51104496560407,133.8491031629076,133.53995868848318,125.88116101137103,115.9594094869364
2023-01-02 10:00:00,1,10,0,0,0,5,96.66360354675325,3.7563822666989166,20.859649887319353,0,14.01066046018664,0,92.68662599473403,51.13613429873305,16,AC,249.81604753894499,suburban,0.49999999999999994,-0.8660254037844387,0.0,1.0,186.6395953182138,19.17777086726525,180.73381436082443,133.8491031629076,146.435865986403,122.37823556078473,115.4081007457883
2023-01-02 11:00:00,1,11,0,0,0,6,105.80272033733976,1.7292603681462027,14.753894974279305,0,6.4541659727567255,0,96.23361800171831,82.5036840376962,16,DC,249.81604753894499,suburban,0.258819045102521,-0.9659258262890682,0.0,1.0,96.66360354675325,19.288159759234304,193.62252705693072,133.8491031629076,145.66880458302148,118.71907694746845,115.1412846233314
2023-01-02 12:00:00,1,12,0,0,0,3,99.74285259231459,2.873822205809339,10.901004745977836,0,17.49294931376641,0,38.19469114993241,31.43933456422687,16,AC,249.81604753894499,suburban,1.2246467991473532e-16,-1.0,0.0,1.0,105.80272033733976,110.40508875762896,149.4725425438081,133.8491031629076,144.62651636963298,116.6470065328229,114.72511078465527
2023-01-02 13:00:00,1,13,0,0,0,5,101.27651367585999,2.4916290048856298,15.811683974330386,0,1.2682604657850913,0,46.32596506971694,66.50443337814258,16,DC,249.81604753894499,suburban,-0.2588190451025208,-0.9659258262890683,0.0,1.0,99.74285259231459,105.99658187264556,157.48954213905836,133.8491031629076,131.36840415217927,114.30479701352296,114.3712003344238
2023-01-02 14:00:00,1,14,0,0,0,7,117.22899331242307,3.442867289818592,13.021878129600994,0,4.41626500243979,0,37.7838237614306,59.41000834326873,16,DC,249.81604753894499,suburban,-0.4999999999999997,-0.8660254037844388,0.0,1.0,101.27651367585999,180.82518698058223,127.61896025145599,133.8491031629076,117.89237979715075,113.87188172439659,114.44447707744945
2023-01-02 15:00:00,1,15,0,0,0,9,121.56669230972265,2.500557232180062,5.845004711275202,0,0.6922343895336504,0,60.54350821245892,84.16873992213873,16,DC,249.81604753894499,suburban,-0.7071067811865471,-0.7071067811865479,0.0,1.0,117.22899331242307,198.08513944259425,146.6641034773953,133.8491031629076,107.04689596240222,112.82615625907688,114.62253245825627
2023-01-02 16:00:00,1,16,0,0,0,4,100.97044021661776,2.884635711003302,20.347817652123055,0,5.923551465448352,0,78.7024082289232,56.36328518142186,16,DC,249.81604753894499,suburban,-0.8660254037844384,-0.5000000000000004,0.0,1.0,121.56669230972265,186.6395953182138,142.59395415414232,133.8491031629076,107.7647020740463,111.0918431783467,114.28955459870411
2023-01-02 17:00:00,1,17,0,0,0,8,151.3361097063139,2.486304496520325,23.070200246222715,1,3.2716904792057835,0,75.27938531681068,51.06147071918977,16,AC,249.81604753894499,suburban,-0.9659258262890683,-0.25881904510252063,0.0,1.0,100.97044021661776,96.66360354675325,164.5724038360261,133.8491031629076,115.35360030220868,110.54033092294202,115.17161543459959
2023-01-02 18:00:00,1,18,0,0,0,9,154.9586635652197,3.5344875492673715,16.203773505084662,0,1.419789232803907,0,87.57760700462183,95.98399306335392,16,AC,249.81604753894499,suburban,-1.0,-1.8369701987210297e-16,0.0,1.0,151.3361097063139,105.80272033733976,175.93884766530223,133.8491031629076,124.55623546435952,109.6661565854386,116.09689562368376
2023-01-02 19:00:00,1,19,0,0,0,6,195.338385321923,3.691653714814482,16.21795826376701,0,1.4410006733716862,0,84.43215986146579,58.429606549308374,16,DC,249.81604753894499,suburban,-0.9659258262890684,0.2588190451025203,0.0,1.0,154.9586635652197,99.74285259231459,106.35322190395543,133.8491031629076,140.23321407203667,113.3738717278539,117.89783857137103
2023-01-02 20:00:00,1,20,0,0,0,7,104.35532065285751,2.537048755844163,9.986582752502056,1,0.4642157107586897,0,86.90307063910544,99.97741386289044,16,AC,249.81604753894499,suburban,-0.8660254037844386,0.5000000000000001,0.0,1.0,195.338385321923,101.27651367585999,144.86541544117367,133.8491031629076,138.08760196210906,111.68595111167406,117.59689372873738
2023-01-02 21:00:00,1,21,0,0,0,6,102.42102514526323,2.012613321266312,19.52184365219439,0,2.569710059199333,0,91.47544672354346,80.5599305737783,16,AC,249.81604753894499,suburban,-0.7071067811865477,0.7071067811865474,0.0,1.0,104.35532065285751,117.22899331242307,136.18881618186526,133.8491031629076,134.89665743469916,110.2789598184823,117.26698354214012
2023-01-02 22:00:00,1,22,0,0,0,6,87.51716041000373,2.879767096936214,13.975496466812237,0,16.742069145838173,0,39.38106599154485,22.302614105067118,16,DC,249.81604753894499,suburban,-0.5000000000000004,0.8660254037844384,0.0,1.0,102.42102514526323,121.56669230972265,173.6641510636555,133.8491031629076,132.65444413359683,106.68950187458013,116.63400858188191
2023-01-02 23:00:00,1,23,0,0,0,9,108.8259984331275,1.7275052276283258,21.569646907615592,0,6.342790912760475,0,93.73298948822911,43.83675612335604,16,AC,249.81604753894499,suburban,-0.25881904510252157,0.9659258262890681,0.0,1.0,87.51716041000373,100.97044021661776,123.2857418567259,133.8491031629076,125.56942558806577,106.08701256526355,116.47134170378285
2023-01-03 00:00:00,1,0,1,0,0,3,18.59862072719023,3.0835021357918144,15.238585679858092,0,0.6311624398098803,0,38.96320872704407,32.15221548098355,16,AC,249.81604753894499,suburban,0.0,1.0,0.7818314824680298,0.6234898018587336,108.8259984331275,151.3361097063139,24.833078588734054,133.8491031629076,102.84275178172753,105.82724348769922,114.47393923487279
2023-01-03 01:00:00,1,1,1,0,0,3,21.578907672146645,3.932775873175261,18.33224188120744,0,2.0272662001126016,0,54.15578394756707,47.80953715861468,16,AC,249.81604753894499,suburban,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,18.59862072719023,154.9586635652197,29.51725979104555,133.8491031629076,73.88283884009813,105.49647881607844,112.61603860361828
2023-01-03 02:00:00,1,2,1,0,0,2,19.60772855692554,1.5982803496027473,14.580164522636895,0,7.908749522938371,0,91.15050368747441,93.66979204254505,16,DC,249.81604753894499,suburban,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,21.578907672146645,195.338385321923,23.31596096264159,133.8491031629076,59.758240157442806,105.34196913250692,110.79234624976156
2023-01-03 03:00:00,1,3,1,0,0,3,25.661755090168416,3.3998885223439643,11.672421495524887,0,10.198483622128832,0,40.34173643343587,30.64935428699826,16,DC,249.81604753894499,suburban,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,19.60772855692554,104.35532065285751,19.17777086726525,133.8491031629076,46.96502848159367,105.61213514179455,109.15521949669247
2023-01-03 04:00:00,1,4,1,0,0,1,25.08885287993831,2.618530917058637,20.402447784822762,0,2.2215424260852266,0,56.409891417323585,21.60569582221811,16,DC,249.81604753894499,suburban,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,25.661755090168416,102.42102514526323,19.288159759234304,133.8491031629076,36.560310559916104,105.85383068849058,107.56906163599898
2023-01-03 05:00:00,1,5,1,0,0,4,76.53605383404444,3.1220571007289397,16.603530569989502,0,7.020397314362642,0,69.04195861653062,66.92283477286072,16,AC,249.81604753894499,suburban,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,25.08885287993831,87.51716041000373,110.40508875762896,133.8491031629076,31.178653126735597,104.44262090000787,106.99437630633317
2023-01-03 06:00:00,1,6,1,0,0,5,94.10966434556816,2.3902418147446154,12.238824371866277,0,7.446664067737674,0,37.12477308342826,32.22873113474656,16,DC,249.81604753894499,suburban,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,76.53605383404444,108.8259984331275,105.99658187264556,133.8491031629076,43.76382706313192,103.94733266971298,106.76010881613743
2023-01-03 07:00:00,1,7,1,0,0,6,206.05429802667032,3.5146622168528587,15.385042720061358,1,14.77719831169878,0,31.276973699985273,75.75691698931372,16,AC,249.81604753894499,suburban,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,94.10966434556816,18.59862072719023,180.82518698058223,133.8491031629076,74.50972545555254,104.99854562996666,108.53321933775409
2023-01-03 08:00:00,1,8,1,0,0,9,168.60346233055319,3.1716080498110775,11.06451691799316,0,6.509203375237938,0,49.59853655621989,81.55943465535495,16,AC,249.81604753894499,suburban,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,206.05429802667032,21.578907672146645,198.08513944259425,133.8491031629076,99.34234775115715,103.77014241696493,109.58708324990846
2023-01-03 09:00:00,1,9,1,0,0,9,191.67413811282466,2.7652598908983674,11.539164633608285,0,3.0928586181874613,0,55.84613370569273,56.34143777752797,16,DC,249.81604753894499,suburban,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,168.60346233055319,19.60772855692554,186.6395953182138,133.8491031629076,127.01107825493318,103.97991503340705,111.00237729926909
2023-01-03 10:00:00,1,10,1,0,0,5,115.0097045514668,2.989096851519611,12.73937565589488,0,4.246062508043022,0,95.06704009734781,86.44955262301833,16,AC,249.81604753894499,suburban,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,191.67413811282466,25.661755090168416,96.66360354675325,133.8491031629076,141.9978868668546,104.74433590860347,111.07029810015379
2023-01-03 11:00:00,1,11,1,0,0,5,110.17829459210593,3.8161235589742777,14.911963985753875,0,0.39431732049221013,0,87.95586210242443,80.04015398122507,16,AC,249.81604753894499,suburban,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,115.0097045514668,25.08885287993831,105.80272033733976,133.8491031629076,147.60492699319818,104.92665150255205,111.05543137501967
2023-01-03 12:00:00,1,12,1,0,0,6,95.15275645017255,3.6930013520327707,14.050048389736242,0,13.568661302784557,0,56.38611005974353,57.01438285356851,16,AC,249.81604753894499,suburban,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,110.17829459210593,76.53605383404444,99.74285259231459,133.8491031629076,147.7787756772989,104.73539749662946,110.79473178608774
2023-01-03 13:00:00,1,13,1,0,0,4,65.05681960046002,2.8296436992204352,23.21009833618696,1,2.0807987073494054,0,60.20697001955098,46.625262872998746,16,DC,249.81604753894499,suburban,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,95.15275645017255,94.10966434556816,101.27651367585999,133.8491031629076,124.27919593959719,103.22624357682112,110.05702352502924
2023-01-03 14:00:00,1,14,1,0,0,7,86.81397368028392,2.279305169488871,13.664966292794945,0,10.898944494947292,1,69.89227794099216,80.99669485925524,16,DC,249.81604753894499,suburban,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,65.05681960046002,206.05429802667032,117.22899331242307,133.8491031629076,110.64761449788564,101.95895109214867,109.68808622590629
2023-01-03 15:00:00,1,15,1,0,0,5,93.83678218891139,3.009894680181281,16.980223663963557,0,6.209806980678214,0,58.626862395984524,81.7505584478596,16,DC,249.81604753894499,suburban,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,86.81397368028392,168.60346233055319,121.56669230972265,133.8491031629076,94.34138851056677,100.80353817044819,109.44040960032824
2023-01-03 16:00:00,1,16,1,0,0,6,120.69967241534034,1.9539942920035642,20.731341199211357,0,7.004872437092788,0,62.340406255089285,95.78266716894522,16,AC,249.81604753894499,suburban,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,93.83678218891139,191.67413811282466,100.97044021661776,133.8491031629076,95.28971648787903,101.62558951206165,109.61362902825151
2023-01-03 17:00:00,1,17,1,0,0,7,167.81952867077402,3.796876305651866,13.499752379147452,0,0.1863341131536826,0,83.98726679638166,49.95482957763376,16,DC,249.81604753894499,suburban,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,120.69967241534034,115.0097045514668,151.3361097063139,133.8491031629076,104.89658883432371,102.3123986355808,110.49553659859275
2023-01-03 18:00:00,1,18,1,0,0,10,216.66160981345215,3.9621029974058364,13.153742442680551,0,1.0651676777365071,0,90.89274534434898,61.50704457008577,16,AC,249.81604753894499,suburban,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,167.81952867077402,110.17829459210593,154.9586635652197,133.8491031629076,125.1480643948703,104.88335472925718,112.08010485553095
2023-01-03 19:00:00,1,19,1,0,0,6,133.33739036410884,3.0093038293253476,22.79798147982833,1,4.282375404228859,0,94.60721622589394,57.25600978550506,16,DC,249.81604753894499,suburban,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,216.66160981345215,95.15275645017255,195.338385321923,133.8491031629076,136.5281595221451,102.29997993934823,112.39271199536299
2023-01-03 20:00:00,1,20,1,0,0,4,94.89335463153523,1.8521425509494995,24.076421365455605,1,5.519104342422541,0,94.039213074767,48.99151192933065,16,DC,249.81604753894499,suburban,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,133.33739036410884,65.05681960046002,104.35532065285751,133.8491031629076,137.87472301402033,101.90573135512648,112.13909812052489
2023-01-03 21:00:00,1,21,1,0,0,3,86.3328762312329,3.938853289206891,12.138898457995706,0,6.519000535368264,0,67.4548803253561,34.75702971350849,16,DC,249.81604753894499,suburban,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,94.89335463153523,86.81397368028392,102.42102514526323,133.8491031629076,136.6240720210739,101.23539181704189,111.77043780782073
2023-01-03 22:00:00,1,22,1,0,0,5,89.77040422291401,1.9767193016591664,16.499237965617095,1,5.110286346363711,0,34.599604759984665,82.04220933560084,16,DC,249.81604753894499,suburban,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,86.3328762312329,93.83678218891139,87.51716041000373,133.8491031629076,131.46919398900286,101.32927697591315,111.4605781798643
2023-01-03 23:00:00,1,23,1,0,0,7,136.34731635720703,2.3359070282762056,25.51221325271589,1,11.194914277328666,0,92.8201286873219,62.1262773327435,16,DC,249.81604753894499,suburban,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,89.77040422291401,120.69967241534034,108.8259984331275,133.8491031629076,126.22382527007504,102.47599855608313,111.80622732121628
2023-01-04 00:00:00,1,0,2,0,0,1,28.48781692304985,2.0549304048323735,22.132070483319602,0,8.915317782622814,1,37.28760073892017,83.99328682985515,16,DC,249.81604753894499,suburban,0.0,1.0,0.9749279121818236,-0.22252093395631434,136.34731635720703,167.81952867077402,18.59862072719023,133.8491031629076,94.86152645500799,102.88804839757728,110.66487923357016
2023-01-04 01:00:00,1,1,2,0,0,7,25.518267528235988,2.515980770683805,20.676504254225446,0,0.7274981709261028,0,81.51332292372015,87.85024763735068,16,AC,249.81604753894499,suburban,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,28.48781692304985,216.66160981345215,21.578907672146645,133.8491031629076,76.89167264902918,103.052188391581,109.51424934566025
